,Unnamed: 0,Unnamed: 1,Unnamed: 2,CRS_BIS,CRS_M1,CRS_M2,CRS_M3,Climate Speech Score,Climate Similarity Metric,Unnamed: 9
553,2020-12-17,Swiss National Bank,"Thomas Jordan: Introductory remarks, Swiss National Bank news conference",0,1,1,0,0.50470528929811,0.45698978414229,r201217a
554,2020-12-16,European Central Bank,Fabio Panetta: Keeping cyber risk at bay - our individual and joint responsibility,0,0,0,1,0.286058496299022,0.50524454041591,r201218b
555,2020-12-16,Deutsche Bundesbank,Jens Weidmann: The potential long-term effects of the coronavirus crisis on the economy and on monetary policy,0,1,1,0,0.458874943947358,0.45436453725355,r201221c
556,2020-12-15,Central Bank of Ireland,"Ed Sibley: Opening statement - Joint Oireachtas Committee on Finance, Public Expenditure and Reform, and Taoiseach",0,1,0,0,0.15267785926766,0.46504894108494,r201218h
557,2020-12-15,Bank of Canada,Tiff Macklem: Trading for a sustainable recovery,0,1,0,0,0.165864148660929,0.38346342558581,r201222d
558,2020-12-15,Bank of Greece,Yannis Stournaras: Paving the way for growth and financial stability in Greece and Europe,0,0,1,0,0.158933072767362,0.3814541315751,r201222j
559,2020-12-14,Bank of France,Denis Beau: Controlling the risks posed by climate change to financial stability implies developing and standardising non-financial information,1,1,1,1,1.61312455876832,0.67176009222381,r201216h
560,2020-12-12,Netherlands Bank,Frank Elderson: Climate finance - towards carbon neutrality 2050,1,1,1,1,1.82764084819232,0.74089762517632,r201218k
561,2020-12-11,Bank of Spain,Pablo Hernández de Cos: Testimony before the Upper House Parliamentary Budget Committee ,0,1,0,0,0.514048105922113,0.34861952323915,r201215b
562,2020-12-11,Bank of Greece,Yannis Stournaras: Welcome address - 4th ECB Simulation Conference,0,1,0,0,0.201073873101581,0.38624387623839,r201222i
563,2020-12-10,Bank of Albania,Gent Sejko: Welcome remarks -14th SEE Economic Research Workshop,0,1,0,0,-0.0126238309881359,0.47202084643193,r201221e
564,2020-12-09,The People's Bank of China,Yi Gang: Supporting low carbon development with green finance,1,0,1,1,1.86731929592999,0.55134811612579,r201222g
565,2020-12-09,Central Bank of Kenya,"Patrick Njoroge: Closing remarks - ""People and talent – harnessing collaboration in pursuit of resilience and growth post COVID-19""",0,1,0,1,1.01187394336045,0.58467802559739,r201223u
566,2020-12-08,Monetary Authority of Singapore,Ravi Menon: FinTech for an inclusive society and a sustainable planet   ,1,1,1,1,1.046356398932,0.57213929195567,r201210c
567,2020-12-08,Bank of France,"François Villeroy de Galhau: The Pig, the frog and the elephant - towards a better regulation of digital innovation",0,1,1,1,0.591264167923607,0.51501591390463,r201210j
568,2020-12-03,Bank of England,Charlotte Gerken: The fox and the hedgehog - preparing in a world of high risk and high uncertainty,0,1,1,1,0.80132660127835,0.56454063160227,r201204b
569,2020-12-03,Bank of Spain,Margarita Delgado: Role of the financial sphere in accelerating decarbonisation,1,1,1,1,0.951076350681515,0.55008157686284,r201204c
570,2020-12-02,Reserve Bank of Fiji,Ariff Ali: Launch of the Pacific Insurance and Climate Adaptation Programme,1,1,1,1,0.996799625553221,0.59644583806877,r201222h
571,2020-11-25,Deutsche Bundesbank,Sabine Mauderer: The role of fintechs in green finance,1,1,1,1,2.24611841238862,0.6261781620029,r201125h
572,2020-11-24,Deutsche Bundesbank,Sabine Mauderer: Climate risk - the merits of transparency and the role of central banks,1,1,1,1,1.49685071567777,0.61207875177945,r201124g
573,2020-11-24,Bank of Japan,"Haruhiko Kuroda: Policy measures to date and in the future, in response to the spread of COVID-19 - lessons from the global financial crisis",0,1,0,0,0.172697768045253,0.47368473567961,r201125e
574,2020-11-24,Bank of Spain,Margarita Delgado: Closing address - 1st Mapfre Sustainable Finances Observatory Forum,1,1,0,0,0.562281701759715,0.49676299382075,r201125j
575,2020-11-24,Central Bank of Malaysia,"Abdul Rasheed Ghaffour: Keynote remarks -""3rd Singapore-China (Chongqing) Financial Summit 2020""",0,0,0,1,0.483873772379976,0.50945490785043,r201223v
576,2020-11-23,Monetary Authority of Singapore,Ravi Menon: Powering the next stage of Singapore FinTech,0,1,1,1,1.45075468427973,0.58618772543514,r201124b
577,2020-11-23,Bank of Canada,Toni Gravelle: Financial stability and the COVID-19 pandemic,0,1,1,0,0.275800106645675,0.4777752878808,r201210k
578,2020-11-20,Central Bank of Norway,Jon Nicolaisen: Responsible investment and active ownership,1,1,0,0,0.316713598788716,0.46061426176282,r201120c
579,2020-11-20,European Central Bank,Christine Lagarde: Fostering sustainable growth in Europe,0,1,1,0,0.560172274361688,0.4638840665848,r201120d
580,2020-11-20,Deutsche Bundesbank,Jens Weidmann: Combating climate change - what central banks can and cannot do,1,1,1,1,1.55343229600274,0.65403421182439,r201120e
581,2020-11-17,Bank of England,Andrew Bailey: The future for business investment in the age of Covid and the role of financial services,0,1,0,0,0.173077325691254,0.44373405402528,r201118e
582,2020-11-17,Bank of Italy,Ignazio Visco: The G20 under Italy's leadership in 2021,0,1,1,1,0.628567437719379,0.55718930305182,r201119a
583,2020-11-17,Bank of Canada,Tiff Macklem: Panel remarks,0,1,1,1,2.33366819827737,0.76915022909632,r201119g
584,2020-11-16,Federal Reserve System,Kevin Stiroh: The impact of the pandemic on cultural capital in the finance industry,0,1,0,0,0.116664870384358,0.4640606327542,r201117a
585,2020-11-16,Bank of Japan,"Takako Masai: Economic activity, prices and monetary policy in Japan",0,1,1,0,0.065533452765625,0.37512662760067,r201119h
586,2020-11-16,Bank of Spain,Pablo Hernández de Cos: Speech - Annual Financial Convention 2020 ,0,1,0,0,0.178681636712094,0.40087345242277,r201124e
587,2020-11-16,Central Bank of the Philippines,Benjamin E Diokno: Philippine banking system - the green shoots of recovery,1,1,1,0,0.110717440137202,0.37482272109891,r201218e
588,2020-11-13,Deutsche Bundesbank,Sabine Mauderer: Sustainable finance - political efforts and mature markets needed,1,1,1,1,2.30855345023867,0.67633553793487,r201113a
589,2020-11-13,Bank of Spain,Pablo Hernández de Cos: The European response to the COVID--19 crisis ,0,1,0,0,0.264726197893242,0.38707093938032,r201124c
590,2020-11-12,Bank of England,Sam Woods: Strong and simple ,0,1,0,0,0.276142879066953,0.36339705704427,r201113b
591,2020-11-12,Bank of Canada,Carolyn Wilkins: Exploring life after COVID-19 - the far side of the moon,0,1,0,0,0.185983434810469,0.42536854320415,r201119f
592,2020-11-11,European Central Bank,Christine Lagarde: Monetary policy in a pandemic emergency,0,1,0,0,0.234299483749141,0.38351307288604,r201113e
593,2020-11-10,Federal Reserve System,Kevin Stiroh: A microprudential perspective on the financial risks of climate change,1,1,1,1,1.83591016868273,0.74396098391557,r201110b
594,2020-11-09,Bank of England,Andrew Bailey: The time to push ahead on tackling climate change,1,1,1,1,1.86992470623815,0.75235298651688,r201109a
595,2020-11-09,Hong Kong Monetary Authority,Eddie Yue: Managing climate risks in Hong Kong,1,0,1,1,1.19376786580088,0.51841349997465,r201109b
596,2020-11-09,Netherlands Bank,Frank Elderson: The challenges facing the ECB and Europe,0,1,1,1,0.788794607946844,0.54609461655214,r201117c
597,2020-11-05,Deutsche Bundesbank,Jens Weidmann: Too close for comfort? The relationship between monetary and fiscal policy,0,1,0,0,0.21450116321269,0.41633866726002,r201106d
598,2020-11-04,Bank of Spain,Pablo Hernández de Cos: Statistical production and economic policymaking - a view from a central bank,0,1,0,0,0.27954345440313,0.43936989944107,r201104c
599,2020-11-04,Bank of Spain,Pablo Hernández de Cos: Testimony before the Parliamentary Budget Committee,0,1,0,0,0.486572692244628,0.35816191162783,r201119e
600,2020-10-29,Bank of France,François Villeroy de Galhau: Paris 2020 Climate Finance Day ,1,1,1,1,2.02111766329325,0.74575328879081,r201030b
601,2020-10-28,Reserve Bank of New Zealand,Adrian Orr: Progressing climate action by driving transformational change,1,1,1,1,2.74460420721089,0.86538264128218,r201104f
602,2020-10-28,Bank of Spain,Margarita Delgado: A trail-blazer at the pinnacle of the Spanish financial system,0,1,1,1,0.499993978962314,0.51025445311198,r201106a
603,2020-10-28,Central Bank of the Philippines,Benjamin E Diokno: Integrating sustainability in corporate strategy - BSP sustainable finance framework,0,1,1,1,0.748006787274513,0.56114988608428,r201210e
604,2020-10-22,Bank of Italy,Ignazio Visco: Financial stability implications of the pandemic,0,1,0,0,0.154738762261906,0.45289121034385,r201023a
605,2020-10-22,Bank of Spain,Margarita Delgado: The National Securities Market Commission's activity in the area of sustainable finance  ,1,1,1,1,1.28639460890122,0.66854822219564,r201030d
606,2020-10-22,Reserve Bank of New Zealand,"Simone Robbers: Working together to support economic recovery, strengthen resilience, and develop culture",0,1,1,0,0.625696101133481,0.48137055051032,r201117h
607,2020-10-21,Reserve Bank of Fiji,Esala Masitabua: Designing Inclusive Green Finance policies and initiatives,1,1,1,1,1.26412611017219,0.67023737606341,r201223e
608,2020-10-20,Central Bank of Malaysia,Fraziali Ismail: Climate action in the Malaysian financial sector ,1,1,1,1,1.3693056185648,0.60503388349684,r201020f
609,2020-10-19,Deutsche Bundesbank,"Jens Weidmann: Deglobalisation, disrupted education and debt - economic policy challenges following the pandemic",0,1,1,0,0.342582547565143,0.45010172096222,r201020a
610,2020-10-19,Reserve Bank of Fiji,"Ariff Ali: Climate change, financial inclusion and inclusive green finance",1,1,1,1,1.30958852761066,0.7092615483899,r201223d
611,2020-10-16,Bank of England,Andrew Hauser: From hot air to cold hard facts - how financial markets are finally getting a grip on how to price climate risk and return - and what needs to happen next,1,1,1,1,1.14847084278593,0.59194184373897,r201019h
612,2020-10-15,Bank of Italy,Luigi Federico Signorini: Build back better - mobilising private finance for a green recovery,1,1,1,1,1.7818247026414,0.73604812402229,r201019a
613,2020-10-15,European Central Bank,Christine Lagarde: IMFC Statement,0,1,1,0,0.410353868255721,0.43528087238327,r201019e
614,2020-10-14,Bank of Finland,Olli Rehn: Eurozone - monetary policy and strategy review,0,1,0,0,0.366951178591045,0.3828147243998,r201015b
615,2020-10-14,Bank of France,"François Villeroy de Galhau: Central banks' response to the ""tragedy on the horizon""",0,1,1,0,0.325680432875176,0.39398445593439,r201015i
616,2020-10-13,Monetary Authority of Singapore,Ravi Menon: Harnessing the power of finance for a sustainable future,1,1,1,1,2.0413150603519,0.6520649693284,r201020h
617,2020-10-08,Bank of Canada,Tiff Macklem: From COVID to climate - the importance of risk management,0,1,1,1,0.731049765163947,0.57568206730034,r201009c
618,2020-10-07,Bank of Japan,Haruhiko Kuroda: COVID-19 and the global economy - impact and challenges from Asia's perspective,0,1,1,0,0.285288045800881,0.43373313369868,r201007d
619,2020-10-07,Central Bank of Ireland,Gabriel Makhlouf: The economist as weaver - a letter to students of economics,0,1,0,1,0.364724746511521,0.52530643493823,r201012e
620,2020-10-06,Central Bank of Malaysia,Nor Shamsiah Mohd Yunus: Launch of the World Bank Sustainable and Inclusive Finance Forum,1,1,1,1,1.46442883955781,0.66548877060377,r201006b
621,2020-10-01,Central Bank of Ireland,Sharon Donnery: Ireland's engagement in Europe and deeper integration of Europe ,0,1,1,0,0.294989250860387,0.46081260684963,r201002b
622,2020-09-30,Deutsche Bundesbank,Jens Weidmann: Introductory panel statement,0,1,0,0,0.216122213832031,0.39355209651761,r200930b
623,2020-09-30,European Central Bank,Christine Lagarde: The monetary policy strategy review - some preliminary considerations,0,1,1,0,0.312112465953611,0.40160482826834,r200930c
624,2020-09-28,Hong Kong Monetary Authority,Eddie Yue: Opening keynote speech at HKIB Annual Banking Conference 2020,0,1,1,0,0.48004739144388,0.46177170872432,r200929a
625,2020-09-28,European Central Bank,Isabel Schnabel: When markets fail - the need for collective action in tackling climate change,1,1,1,1,1.92811574397958,0.77976479721823,r200929e
626,2020-09-25,Bank of France,François Villeroy de Galhau: The role of central banks in the heart of the ecosystem,0,1,1,0,0.204466646987712,0.45049482629409,r200925c
627,2020-09-22,Bank of England,Anna Sweeney: Ask not what the economy can do for insurers - ask what insurers can do for the economy,0,1,1,0,0.512623531817777,0.49180226379746,r200922e
628,2020-09-21,European Central Bank,Christine Lagarde: Jointly shaping Europe's tomorrow,0,1,1,1,0.734471002189824,0.52686804187574,r200921f
629,2020-09-17,Central Bank of Malaysia,"Fraziali Ismail: COVID-19 and climate change, collective responsibility, commitment, and collaboration",1,1,1,1,2.1163798818545,0.79858850239772,r200918a
630,2020-09-15,Deutsche Bundesbank,Sabine Mauderer: Keynote speech - F20 Climate Solutions Week 2020,1,1,1,1,1.84357288835844,0.73712888582452,r200915c
631,2020-09-15,Central Bank of Kenya,Patrick Njoroge: A sustainable future for shared prosperity,0,0,0,1,0.459282902470877,0.50257809031604,r201009d
632,2020-09-14,Reserve Bank of New Zealand,Geoff Bascand: Promoting the soundness and efficiency of our insurance sector - recommencing the IPSA and Solvency Standard review,0,1,1,0,0.620655669419676,0.48092381598995,r200918c
633,2020-09-11,Bank of France,François Villeroy de Galhau: Macro-economic and monetary challenges - towards a stronger economic union post-Covid? ,0,1,0,0,0.412952293993439,0.40270598013248,r200911h
634,2020-09-11,European Central Bank,"Christine Lagarde: Economic, financial and monetary impact of COVID-19 pandemic, and post-crisis options for policies and tools",0,1,0,0,0.153767908583387,0.35050875047606,r200914b
635,2020-09-11,European Central Bank,"Isabel Schnabel: The shadow of fiscal dominance - misconceptions, perceptions and perspectives ",0,1,0,0,0.03332076559405,0.36626147300265,r200914f
636,2020-09-10,Bank of Spain,Margarita Delgado: Appearance before the Ecological Transition and Demographic Challenge Committee,1,1,1,1,1.42803930499005,0.73141548844481,r200924d
637,2020-09-09,Bank of England,Anna Sweeney: Paving the way forward - managing climate risk in the insurance sector ,1,1,1,1,2.55945383502097,0.81653362134838,r200924f
638,2020-09-04,Bank of Italy,Ignazio Visco: Economic growth and productivity - Italy and the role of knowledge,0,1,1,0,0.259492998477766,0.35310094388607,r200908a
639,2020-09-01,Netherlands Bank,"Klaas Knot:  Emerging from the crisis stronger together""- How we can make Europe more resilient, prosperous and sustainable",0,1,0,0,0.155560785145356,0.32753569151439,r200922c
640,2020-08-26,European Central Bank,Isabel Schnabel: Going negative - the ECB's experience,0,1,0,0,0.149612140943303,0.29398124960035,r200827b
641,2020-07-31,South African Reserve Bank,Lesetja Kganyago: Overview of the South African economy,0,1,0,0,-0.170995011420895,0.3985876332068,r200803a
642,2020-07-31,Reserve Bank of New Zealand,Geoff Bascand: Banking the economy in post-COVID Aotearoa,0,1,1,0,0.262209052469478,0.46216392421829,r200918b
643,2020-07-26,Monetary Authority of Singapore,Ravi Menon: Monetary Authority of Singapore's Annual Report 2019/20,0,1,1,0,0.274058189499455,0.44974638732106,r200804f
644,2020-07-23,Bank of Spain,Pablo Hernández de Cos: Challenges for the Spanish economy in the face of the impact of the pandemic,0,1,1,0,0.368190556077163,0.40402909761335,r200807k
645,2020-07-23,Bank of Spain,Pablo Hernández de Cos: Challenges for the Spanish economy in the face of the impact of the pandemic,0,1,1,0,0.368190556077163,0.40402909761335,r200921b
646,2020-07-21,Central Bank of the Philippines,"Benjamin E Diokno: Opportunities for banks in pursuing a green, sustainable economy in the current pandemic",1,1,0,0,0.716343978333818,0.49884131056601,r200807m
647,2020-07-21,Bank of Greece,Yannis Stournaras: European and Greek economic developments and prospects,0,1,0,0,0.229472866618681,0.37149561772859,r200811c
648,2020-07-17,European Central Bank,"Isabel Schnabel: Never waste a crisis - COVID-19, climate change and monetary policy",1,1,1,1,1.34234266851022,0.68330960538182,r200717f
649,2020-07-14,Bank of Botswana,Moses D Pelaelo: Welcome remarks - 2020 Media Economic Briefing,0,1,0,0,0.15996717895274,0.44679483521424,r200811b
650,2020-07-07,Central Bank of Ireland,Gabriel Makhlouf: Macroeconomic impacts of Covid-19 and the monetary and fiscal policy response,0,1,0,0,0.363100110642586,0.4809006410956,r200817i
651,2020-07-01,Bank of England,Sarah Breeden: Leading the change - climate action in the financial sector,1,1,1,1,2.02214573019487,0.78352465459706,r200717h
652,2020-07-01,Netherlands Bank,Frank Elderson: We should aim for a 1.5 degree economy when designing the recovery path,1,1,1,1,1.11911396349697,0.59656379595196,r200804g
653,2020-06-23,Bank of Spain,Pablo Hernández de Cos: The main post-pandemic challenges for the Spanish economy,0,1,1,0,0.413833181090462,0.43564766468658,r200717k
654,2020-06-22,Deutsche Bundesbank,Sabine Mauderer: EU climate goals - staying on track in times of recession?,1,1,1,1,1.42289955063214,0.67537951700448,r200715g
655,2020-06-18,Monetary Authority of Singapore,Ravi Menon: Shanghai and Singapore - financial centre partnership ,0,0,1,0,1.1467578434681,0.47805555150378,r200619a
656,2020-06-17,Central Bank of Ireland,"Sharon Donnery: Risks, resilience and policy responses to Covid-19",0,1,0,0,0.0684078039372579,0.44098972366476,r210211l
657,2020-06-08,Monetary Authority of Singapore,Jacqueline Loh: Keeping green and impact in focus,1,1,1,1,1.26098579042273,0.60709171910074,r200608a
658,2020-06-08,European Central Bank,Christine Lagarde: Hearing at the Committee on Economic and Monetary Affairs of the European Parliament,0,1,1,0,0.375742237844261,0.41298121515103,r200609a
659,2020-05-28,Reserve Bank of New Zealand,Adrian Orr: A near horizon - seizing the opportunities and managing the risks in the transition to net zero - the importance of climate-related financial disclosures,1,1,1,1,1.84869796435945,0.74679444040756,r200605a
660,2020-05-22,European Central Bank,Philip R Lane: International inflation co-movements,0,1,0,0,0.144891425495724,0.3811909287512,r200525b
661,2020-05-19,Bank of England,Charlotte Gerken: Life beyond Solvency II - a view from the top of the regulator,0,1,1,1,0.633191615139755,0.51644574488337,r200528a
662,2020-05-14,Bank of France,François Villeroy de Galhau: European solidarity put to the test by the health crisis,0,1,1,0,0.278771585642515,0.37071185918263,r200515a
663,2020-04-29,Netherlands Bank,Frank Elderson: A green light to lead us on the path of economic recovery,1,1,1,1,1.04394918006379,0.59742192689229,r200529b
664,2020-03-20,Bank of Finland,Olli Rehn: Economic effects of the corona crisis and measures by the central banks,0,1,1,0,0.177340564041295,0.46079775594679,r200324a
665,2020-03-05,Bank of England,Mark Carney: The grand unifying theory (and practice) of macroprudential policy,0,1,1,0,0.0878129501501414,0.44342262465626,r200306c
666,2020-03-04,Federal Reserve System,Kevin Stiroh: Climate change and risk management in bank supervision,1,1,1,1,1.9988408282701,0.82254830422445,r200309b
667,2020-03-03,European Central Bank,Luis de Guindos: Capital markets union - the role of equity markets and sustainable finance,0,1,1,0,0.655369300894814,0.45263882260695,r200304a
668,2020-03-03,Sveriges Riksbank,Anna Breman: How the Sveriges Riksbank can contribute to climate policy,1,1,1,1,1.38123407647423,0.69772451579016,r200304g
669,2020-02-28,Deutsche Bundesbank,Jens Weidmann: Introductory comments at the press conference to present the annual accounts ,0,1,1,0,0.517329681279033,0.46861789218413,r200306h
670,2020-02-27,European Central Bank,Christine Lagarde: Climate change and the financial sector,1,1,1,1,1.63885450499178,0.72053259674568,r200302c
671,2020-02-27,Bank of Italy,Ignazio Visco: Returns - identifying the opportunity in the transition to net zero,0,1,1,0,0.692062502329286,0.49593597525406,r200302d
672,2020-02-27,Bank of England,Mark Carney: The road to Glasgow,0,1,1,1,1.54661439725165,0.65940996497586,r200304d
673,2020-02-25,Bank of Spain,Pablo Hernández de Cos: Economic and financial policy geared to climate goals ,1,1,1,1,1.40155463347033,0.6888506661948,r200228e
674,2020-02-25,Bank of Botswana,Moses D Pelaelo: Botswana's 2020 Monetary Policy Statement,0,1,0,0,-0.140776140646262,0.40168229399801,r200326b
675,2020-02-21,Reserve Bank of New Zealand,Adrian Orr: Aiming for great and best for Te Pūtea Matua,0,1,1,1,0.507415534080106,0.50409064097714,r200221a
676,2020-02-13,Central Bank of Norway,Øystein Olsen: Economic perspectives ,0,1,1,0,0.115389365586253,0.36562958424742,r200217c
677,2020-02-13,Reserve Bank of New Zealand,Christian Hawkesby: Guardianship - the Māori world view of the Reserve Bank of New Zealand,0,1,1,0,0.662699117832051,0.46019686334607,r200217d
678,2020-02-13,Bank of Spain,Pablo Hernández de Cos: Thoughts on global financial stability and the European Capital Markets Union,0,1,1,0,0.390521053152302,0.48422140543674,r200228d
679,2020-02-13,National Bank of Romania,"Mugur Isărescu: Opening speech - conference ""Investment and Investment Finance in Romania""",0,0,1,0,0.542833654682734,0.41606671264381,r200305a
680,2020-02-12,Central Bank of Ireland,Gabriel Makhlouf: The decade ahead,0,1,0,0,0.28825206323692,0.47131805738911,r200212e
681,2020-02-11,Bank of England,Jon Cunliffe: Governance of financial globalisation,0,1,1,0,0.352911023362778,0.47361480782025,r200211e
682,2020-02-11,European Central Bank,Christine Lagarde: Debate about the Annual Report,0,1,1,1,0.799602708548606,0.56977546439608,r200211f
683,2020-02-11,European Central Bank,Isabel Schnabel: Narratives about the ECB's monetary policy - reality or fiction?,0,1,1,0,0.0384942063999847,0.37481256564801,r200212a
684,2020-02-10,European Central Bank,Isabel Schnabel: Interview in Die Welt,0,1,1,0,0.310295553669679,0.44922407358292,r200212d
685,2020-02-08,Bank of Italy,"Ignazio Visco: The economic outlook, the challenges for the financial system and for regulators",0,1,1,0,0.110102726711316,0.43589028681775,r200211b
686,2020-02-06,European Central Bank,Christine Lagarde: Hearing at the Committee on Economic and Monetary Affairs of the European Parliament ,0,1,0,0,0.254390032308084,0.4115302715287,r200206b
687,2020-02-06,European Central Bank,Luis de Guindos: The euro area financial sector - opportunities and challenges,0,1,1,0,0.389177857183332,0.44327784842058,r200206c
688,2020-02-06,European Central Bank,Luis de Guindos: Interview in Expansión,0,1,1,0,0.264534009989517,0.46504423697516,r200217b
689,2020-02-06,Bank of Italy,Luigi Federico Signorini: Sustainable investment in uncertain times - the future of public sector asset management,0,1,1,0,0.491575578149792,0.49374418376569,r200817b
690,2020-02-05,European Central Bank,Christine Lagarde: Remarks on the occasion of receiving the Grand Prix de l'Économie 2019 from Les Echos,1,1,1,1,1.28933051418807,0.7354116246884,r200205b
691,2020-02-05,Reserve Bank of Australia,Philip Lowe: The year ahead,0,1,0,0,-0.206166193617753,0.28517921596568,r200206a
692,2020-02-03,Deutsche Bundesbank,Jens Weidmann: Change and continuity ,0,1,0,0,0.121579245972672,0.38801325326309,r200204b
693,2020-02-03,Bank of Greece,Yannis Stournaras: European and Greek economic developments and prospects,0,1,1,0,0.174391211476405,0.3736352515056,r200204e
694,2020-01-31,Central Bank of Ireland,Sharon Donnery: Central banks and public policy - stability in an interconnected world,0,1,1,1,0.835575590105776,0.61263545026082,r200203i
695,2020-01-30,Deutsche Bundesbank,Claudia Buch: Risks and resilience in the financial system - a German perspective,0,1,1,0,0.0689944955306355,0.38813425961379,r200203c
696,2020-01-29,Reserve Bank of New Zealand,Christian Hawkesby: The global economy and New Zealand,0,1,0,0,0.0935909928912872,0.33269515140117,r200130b
697,2020-01-28,Bank of Spain,Pablo Hernández de Cos: Multilateralism and globalisation reforms,0,1,0,0,0.21125781358191,0.40587546609963,r200130a
698,2020-01-28,Central Bank of the Philippines,"Benjamin E Diokno: The Philippine economy - towards a more inclusive, A-rated economy",0,1,0,0,-0.0262285113369799,0.42247297649349,r200204g
699,2020-01-24,European Central Bank,Christine Lagarde: Interview with Bloomberg TV,0,1,1,1,0.909532673887874,0.55083663898742,r200128b
700,2020-01-23,European Central Bank,Christine Lagarde: How can a united Europe meet the challenges it faces today?,0,1,1,0,0.621966374800004,0.47242962869476,r200128a
701,2020-01-21,Central Bank of Kenya,Patrick Njoroge: An African vision for sustainable finance,1,1,1,1,2.28011663635934,0.7044093321582,r200205e
702,2020-01-16,European Central Bank,Christine Lagarde: Frankfurt and Europe in a new decade,0,1,0,0,0.455683056842299,0.41338119573653,r200121c
703,2020-01-16,Reserve Bank of Fiji,Ariff Ali: The Fijian insurance industry ,0,1,1,0,0.361989956764254,0.42623010565621,r200130d
704,2020-01-16,Central Bank of The Bahamas,John A Rolle: Towards a financial sector disaster recovery plan for The Bahamas,0,1,0,0,0.16345075226214,0.46016209815047,r200203e
705,2020-01-15,Bank of France,François Villeroy de Galhau: New Year wishes to the Paris financial centre ,0,1,0,0,0.268207808710349,0.44861537175704,r200115a
706,2020-01-09,Deutsche Bundesbank,Claudia Buch: A changing economy - should policymakers act?,0,1,1,1,0.887963482613885,0.61797945487977,r200123a
707,2020-01-08,Netherlands Bank,Klaas Knot: Interests and alliances,0,1,1,1,1.3571347237388,0.671428719628,r200108b
708,2020-01-08,European Central Bank,"Christine Lagarde: Interview in ""Challenges"" magazine",0,1,1,0,0.230609339922666,0.40590255445529,r200108d
709,2019-12-18,European Central Bank,Benoît Cœuré: Monetary policy - lifting the veil of effectiveness,0,1,0,0,0.167218948860093,0.41687449654453,r191218b
710,2019-12-17,Bank of England,"Mark Carney: Remarks at a farewell dinner in honour of Benoît Coeuré, member of the ECB Executive Board",0,1,1,0,0.120073641097162,0.46296940054359,r191218a
711,2019-12-13,Bank of Spain,"Pablo Hernández de Cos: Welcome address - ""Financial integration and inclusive development: A view from the Mediterranean Countries""",0,1,0,1,0.277253105132455,0.53052507646252,r191213d
712,2019-12-12,Swiss National Bank,"Andréa M Maechler: Introductory remarks, Swiss National Bank news conference",0,0,1,0,0.0345459836627669,0.40917552854052,r191213a
713,2019-12-12,Swiss National Bank,"Thomas Jordan: Introductory remarks, Swiss National Bank news conference  ",0,1,1,0,0.0366144300905631,0.39890769092341,r191213b
714,2019-12-12,Swiss National Bank,"Fritz Zurbrügg: Introductory remarks, Swiss National Bank news conference",0,1,1,1,0.790359897123932,0.5657276252657,r191213c
715,2019-12-12,European Central Bank,Christine Lagarde: Interview with NOS Nieuwsuur,0,1,1,1,0.637987071956925,0.52146266218761,r191217c
716,2019-12-12,Bank of Spain,Margarita Delgado: Remarks at panel on climate change,0,1,1,1,1.58976766068526,0.7557934113225,r191218e
717,2019-12-11,Central Bank of Kuwait,Mohammad Y Al-Hashel: Regulation and supervision - from old fault lines to emerging concerns,0,1,1,1,1.1284469711433,0.66811563750744,r191211c
718,2019-12-11,Bank of Spain,Margarita Delgado: Climate change. Challenges for the financial system ,1,1,1,1,2.73746642397149,0.8573465327781,r191211e
719,2019-12-11,Netherlands Bank,Frank Elderson: Climate crisis requires urgent action by financial sector and financial supervisors,1,1,1,1,1.66316783856674,0.72136837643385,r191211h
720,2019-12-10,Bank of England,Mark Carney: Remarks at a panel to launch the third annual America's Pledge report,0,1,1,1,2.21760657601587,0.68372021557214,r191211a
721,2019-12-08,Bank of Japan,Haruhiko Kuroda: A perspective on the future of Asia ,0,1,1,0,0.399775666230154,0.43793644545269,r191213g
722,2019-12-04,Deutsche Bundesbank,Claudia Buch: Capital Markets Union - a central banking perspective on the way forward,0,1,0,0,-0.0131252679866235,0.41658008150778,r191210c
723,2019-12-04,European Central Bank,Benoît Cœuré: Interview in Libération,0,1,1,0,0.0415409103123398,0.38819626495709,r191217a
724,2019-12-03,Danmarks Nationalbank,Lars Rohde: Challenges for the pension section in a low interest environment,0,1,0,0,0.0863279579350494,0.43584299092198,r191203c
725,2019-12-03,European Central Bank,Benoît Cœuré: The single currency - an unfinished agenda,0,1,1,0,0.256769056074525,0.35127835889698,r191204a
726,2019-12-03,Central Bank of Malaysia,Adnan Zaylani Mohamad Zahid: Sustainability and the challenges ahead,1,1,1,1,1.32830802332371,0.66111743292328,r191204b
727,2019-12-03,Bank of Spain,Pablo Hernández de Cos: Low interest rates for longer. Profitability and risk appetite in the Spanish banking sector,0,1,1,0,0.0950342370503714,0.33621894487974,r191211d
728,2019-12-02,European Central Bank,Christine Lagarde: Hearing of the Committee on Economic and Monetary Affairs of the European Parliament,0,1,0,0,0.174153898428361,0.39241428666083,r191202f
729,2019-12-02,Danmarks Nationalbank,Lars Rohde: The impact of climate change on financial stability and the need for a European banking union ,1,1,1,1,1.11185638064429,0.62888039066751,r191203b
730,2019-11-29,Bank of Mauritius,Yandraduth Googoolye: Shaping the new banking landscape - defining the priorities and leveraging new technology to propel the Mauritian financial system forward,0,1,1,0,0.114285642719031,0.48207729922099,r191202e
